id,user_id,nickname,avatar,ip_location,add_ts,last_modify_ts,note_id,type,title,desc,video_url,time,last_update_time,liked_count,collected_count,comment_count,share_count,image_list,tag_list,note_url,is_processed_llm,is_about_covid,is_about_fever,is_about_virus,is_about_sick,is_sick_recent
11,610dc670000000000100304c,Paradox,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30u1c903s4q805o8dopo08c2c3vf21k8,浙江,1720058839762,1720446103903,6685f818000000001e010b79,normal,时隔两年的二阳结束了,三天转阴，感觉还行，没之前那么痛苦了[doge]#二阳 #新冠,,1720055833000,1720055833000,3,2,3,0,https://sns-img-bd.xhscdn.com/a2769af1-44bc-c9aa-b3c6-caf895107bab,"二阳,新冠",https://www.xiaohongshu.com/explore/6685f818000000001e010b79,1,1,0,0,1,1
12,5ab70ce14eacab7399f58433,momo,https://sns-avatar-qc.xhscdn.com/avatar/668f2b6a771ac29750bb0c3d.jpg,,1720058839768,1723126745332,66768cb4000000001d016004,normal,原以为只是普通的嗓子上火 北京这波阳记录…,"咱就是说来的确实有点猛……且突然。
6/17周一早上没戴口罩坐地铁，感觉周围人在疯狂打喷嚏咳嗽，没太在意。当天午休后嗓子突然开始难受（真的很突然） 还是没太在意，以为只是空调吹多了，有点小感冒而已。
6/18 开始感觉不太对，疯狂喝水+吃金嗓子、西瓜霜。晚上感觉头晕目眩，浑身乏力，嗓子难受加剧更难受了测了一下 发现弱阳。立刻买了莲花清瘟+蒲蓝地口服液。
6/19 嗓子更难受了，晕晕乎乎的，没什么力气，肌肉酸痛。胃口很好但是嗓子痛吃不下，感觉嗅觉逐渐丧失，味觉就是吃什么都是苦的。
6/20 彻底倒下，开始咳嗽，嗓子红肿，吞咽难受。肌肉酸痛加剧。
	
6/21 新增拉肚子。胃口变好。味觉：都是苦的，嗅觉丧失。
6/22 开始流鼻涕，打喷嚏，嗓子疼稍缓。精气神逐渐恢复，下午的时候能喝出茶味儿了，停药。
	
6/23 咳嗽好转，但有黄痰，味嗅觉逐渐恢复正常，状态基本恢复（除了嗓子还是略哑、有痰） 傍晚小测了一下，突然就变好了？？？（但嗓子还没恢复）
	
这是要人均电音朵拉的节奏吗？[失望R][失望R]
	
6/24 已完全转阴。但嗓子还是不行，有痰，说话鼻音也很重，像重感冒似的。
	
6/29 鼻音渐消，嗓子含痰量持续未变。
	
7/2 已恢复。至此二阳阳康成就已达成。
	
（ps：咱就是说这波阳比起两年前的第一波感觉上没那么猛，但是也挺厉害。嗓子痛、头痛、肌肉酸痛一个不少，另外感觉pi还变多了？？？？是为什么？）
	
#北京新冠[话题]# #6月新冠[话题]# #二阳[话题]# #二阳症状[话题]# #阳了[话题]#",,1719045301000,1720055566000,417,232,474,2085,"http://sns-webpic-qc.xhscdn.com/202408082219/3224f6bb5421d32901c040a50b1e37cd/1040g2sg314beteno6e7g4a3svk6e311j9jt4rc8!nd_dft_wgth_webp_3,http://sns-webpic-qc.xhscdn.com/202408082219/38e51241a90b5367fdd8500370a920bd/1040g2sg314cqpt7lmg704a3svk6e311jbrddt68!nd_dft_wgth_webp_3","北京新冠,6月新冠,二阳,二阳症状,阳了",https://www.xiaohongshu.com/explore/66768cb4000000001d016004,1,1,0,1,1,1
13,565b1d91b8c8b4443bbf4c2c,慕卿阳,https://sns-avatar-qc.xhscdn.com/avatar/626e773f61c7ab4deebafb0c.jpg,澳大利亚,1720058839778,1720059298018,6685f43d0000000005004754,normal,人生能有多无常,"人生能有多无常
	
上周末一起上班的同事，患有肺癌，一直积极治疗效果不错，状态也很稳定，大家都替她高兴。结果感染新冠，一周时间人没了。
	
偏瘫了八年的老头住在我们养老院，一直半死不活的大病小病不断，两个月前总算解脱了。听家属说，原本天天给他送晚饭的老婆没过几周也走了，人倒下了送医院才发现，胰腺癌晚期。偏偏给老头送饭的时候精神可好了，也算是夫妻同林了吧。
	
九十岁老太太人很精神，天天推着小车到处走，跟人打招呼，脑子也灵活，还乐于助人。上个月庆祝九十大寿，搞了个特别大的派对，五十几个家里人都从世界各地赶过来。周一早上，发现的时候人已经凉在床上了。老太太女儿还说，派对的时候她自己提起这是她最后一个生日了。
	
活在当下",,1720054845000,1720054846000,1,0,0,0,https://sns-img-bd.xhscdn.com/567e45e9-5b37-706b-d33c-8ed57b828164,,https://www.xiaohongshu.com/explore/6685f43d0000000005004754,1,1,0,1,1,1
14,5a201b4511be103b506c37cd,桃咩咩,https://sns-avatar-qc.xhscdn.com/avatar/62222d7a10462ec68516464c.jpg,广东,1720058839781,1720236980484,6685efd4000000001c024b83,normal,新冠了（二阳）,"搞不清哪里阳的，大概率是前几天看牙医的时候染上的…因为我平时还挺注意戴口罩保护自己的。
而且昨天还在医院陪了一天床（陪我妈打化疗），还好我全程戴好口罩，饭都没吃，而且下午见势不对就摇我老公过来接力，然后自己打车回家了
二阳感觉比一阳轻一些…主要是发烧和咳嗽，喉咙巨疼，别的都还好。发烧的时候炫了上次住院剩下的美林，一次15ml，一天差不多两次，体温控制得还可以",,1720053716000,1720053717000,2,1,0,0,https://sns-img-qc.xhscdn.com/2880fb3a-6159-517d-7369-10c9bc6e4723,,https://www.xiaohongshu.com/explore/6685efd4000000001c024b83,1,0,1,1,1,1
15,5bb60340c751e00001641e38,新生,https://sns-avatar-qc.xhscdn.com/avatar/63a06ac4e05111171b33e574.jpg,河南,1720058839787,1720059298028,6685efcf0000000003024902,normal,大家新冠后有没有留下后遗症呀,#寻麻疹 #皮肤病 #新冠后遗症 #湿疹#皮炎 #银屑病 #疫苗 #中医不治癣,,1720053711000,1720053712000,1,0,0,0,https://sns-img-hw.xhscdn.com/dc8c6a69-fa3d-4126-ec0c-6793f7502830,"寻麻疹,皮肤病,新冠后遗症,湿疹,皮炎,银屑病,疫苗,中医不治癣",https://www.xiaohongshu.com/explore/6685efcf0000000003024902,1,0,0,0,1,1
16,5fa548580000000001005cb3,小红薯5FA69CFB,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo314hvqgggls505nt591c08n5j2s53juo,山东,1720058839791,1720059298032,6685e96b000000001f00559a,normal,新冠会让人体质变差吗,"确诊免疫系统疾病还是正月的时候了，年前在家先是重感冒，好了以后开始发烧全身肌肉疼一过性皮疹，一发烧就动不了，我妈还以为是普通感冒发烧，就带我去诊所打了两天抗生素，但是我自己知道我十几年不发烧的人了，突然连着发烧四五天很不对劲，刚好那时候甲流乙流支原体，我跟我妈说了怀疑是病毒性的，我们去了当地医院做了咽拭子，检查结果EB病毒，然后就住院开始打更昔洛韦，但是一个星期以后发烧越来越严重，c反应蛋白高到58但是检查没有查出来问题，说怀疑是类风湿让我们转院，然后我又去了同省别的市的医院，挂了风湿免疫科，医生说如果查不出来就当垃圾桶成人still治疗，一天需要用十多个激素，接着就住院开始检查，到最后检查不出来医生试探着给我用了一点甲泼尼龙，建议我做骨穿刺，医生已经怀疑是癌了，真的给我吓坏了，但是我害怕骨穿刺就没有做，我估计是最不听话的患者了，医生直接给我用了五粒激素的量输液，后面见血沉和反应蛋白下降的挺好的就开了口服药回家吃，定期复查，医生说有些人可能一辈子不会复发，我好了以后可能就不会复发，希望如此吧，希望我们都能健健康康的
发出来是想看看多少人是疫情过后得的，因为我看好多人说疫情过后免疫力下降，会不会跟那个有关#许个愿吧",,1720052075000,1720052076000,2,1,3,0,https://sns-img-hw.xhscdn.com/1b458b96-fb80-f96e-7622-9be9a15aeab3,许个愿吧,https://www.xiaohongshu.com/explore/6685e96b000000001f00559a,1,0,1,1,1,1
17,5adef61fe8ac2b0a54bb5ba5,四月里,https://sns-avatar-qc.xhscdn.com/avatar/64d44f718330d90ebfef3500.jpg,浙江,1720058839798,1720059298036,6685e7080000000003025d84,normal,去药店买新冠抗原被嘲笑了,🐑了，让老公去药店买个抗原，看转阴了没，来判断我是否能去上班。上班接触的孩子较多，怕影响他们。老公去了两家，都被店员嘲笑了，说：现在还有人测新冠啊。自己感觉一下好了呀，感觉舒服了就说明好了[笑哭R][笑哭R]#新冠,,1720051464000,1720051464000,9,1,28,5,https://sns-img-qc.xhscdn.com/5692701e-78d9-33c9-c5d0-b95298b39eb0,新冠,https://www.xiaohongshu.com/explore/6685e7080000000003025d84,1,1,0,1,1,1
18,633945f9000000001901f0bc,Whisky,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo310l7tmh7mm205opp8nsmbs5s9vdvfpo,北京,1720058839803,1720356330043,6685e44c000000001f006e26,normal,"北京，刀片嗓，新冠？
周一早上坐地铁旁边有人咳嗽，中午自己就喉咙痛。
周二疲惫，午睡了一觉感觉不怎么疼了。
周三嗓子疼加重了，开始打喷嚏有点小痰。
周四刀片嗓疼醒！","北京，刀片嗓，新冠？
周一早上坐地铁旁边有人咳嗽，中午自己就喉咙痛。
周二疲惫，午睡了一觉感觉不怎么疼了。
周三嗓子疼加重了，开始打喷嚏有点小痰。
周四刀片嗓疼醒！",,1720050764000,1720050764000,0,0,3,1,https://sns-img-hw.xhscdn.com/b33d92d7-e6f4-0e65-3681-51b23947fcc0,,https://www.xiaohongshu.com/explore/6685e44c000000001f006e26,1,0,0,0,1,1
19,608772be000000000101e856,宽窄寸心,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30p3p34gtjue05o47eav0bq2m13tuj18,上海,1720058839808,1720059298046,6685dd77000000001f004476,normal,新冠会引起非典型心肌炎,,,1720049015000,1720049016000,1,1,0,1,"https://sns-img-bd.xhscdn.com/30fa6083-dd1c-1a00-cf32-2cce9fb7f778,https://sns-img-bd.xhscdn.com/140827c6-46ad-652d-4801-2951d55e55c7",,https://www.xiaohongshu.com/explore/6685dd77000000001f004476,1,1,0,1,1,1
20,5d5b96690000000001001116,二哥的头发丝儿,https://sns-avatar-qc.xhscdn.com/avatar/636205854b6d157d7aa53d07.jpg,上海,1720058839813,1720059300667,6685db3e000000001e013cc9,normal,在上海的,#新冠 #呼吸道感染 在上海的朋友注意了,,1720048446000,1720048446000,0,0,3,0,https://sns-img-al.xhscdn.com/00302312-cd97-b725-ddf4-b5e195b18739,"新冠,呼吸道感染",https://www.xiaohongshu.com/explore/6685db3e000000001e013cc9,1,1,0,1,1,1
21,661e6efe000000000303161b,别老吵吵,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo312relkbmk2005pgudrv0u5grar5qih8,上海,1720059297954,1720059297953,6686053e000000001e01084c,normal,今日是医院跑一圈，该死的新冠也不知道害了多少人肺结节。估计甚至很多人都不知道自己有，不去拍胸片压根就不会知道。,今日是医院跑一圈，该死的新冠也不知道害了多少人肺结节。估计甚至很多人都不知道自己有，不去拍胸片压根就不会知道。,,1720059198000,1720059198000,0,0,0,0,https://sns-img-bd.xhscdn.com/1040g2sg314qic9lk0s705pgudrv0u5grjq5ncio,,https://www.xiaohongshu.com/explore/6686053e000000001e01084c,1,1,0,1,1,1
22,64412129000000002901476b,海力布,https://sns-avatar-qc.xhscdn.com/avatar/be4e54a984a21be925a215a08fb36c8b.jpg,北京,1720059300675,1720446103914,6685d241000000001f005418,normal,每周幻阳,曾经以为得过一场大病，生活就可以变得平静了，结果发现自从新冠来了，以后的生活就都是瓶颈了。富贵不能阳，贫贱不能防。#新冠,,1720046145000,1720046146000,9,0,5,0,https://sns-img-al.xhscdn.com/a601d061-9a27-4b54-36f6-65cb095fcac5,新冠,https://www.xiaohongshu.com/explore/6685d241000000001f005418,1,1,0,1,1,1
23,66633f53000000000b0311b3,王小明,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo314krqv0pm85g5pj37t9iu4djc5t2ai0,浙江,1720059300681,1720059300680,6685cb24000000000a005798,normal,新冠，都出现了三四年了，为什么不叫老冠呢？,新冠，都出现了三四年了，为什么不叫老冠呢？,,1720044324000,1720044325000,1,0,0,0,https://sns-img-al.xhscdn.com/9c24b4b2-b116-149b-89aa-64121dd69847,,https://www.xiaohongshu.com/explore/6685cb24000000000a005798,1,1,0,1,0,0
24,636101b2000000001f0154d6,种花家的小白兔,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo314hv9vnpm86g5or106p7ql6m6gauuf8,江苏,1720059300689,1720059300688,66859587000000000a006431,normal,新冠   发烧  百日咳 飙升,,,1720030599000,1720030599000,0,0,0,1,"https://sns-img-bd.xhscdn.com/e985d7ba-52f4-5f55-5397-fea708a0816b,https://sns-img-bd.xhscdn.com/cf75c573-aa7b-79b3-7682-533ec76c031c,https://sns-img-bd.xhscdn.com/a4989dbf-4903-50a0-f913-f9a4eced575b",,https://www.xiaohongshu.com/explore/66859587000000000a006431,1,1,1,0,1,1
